date,open,high,low,close,volume,lag_1,lag_2,lag_3,lag_5,lag_7,roll_mean_3,roll_std_3,roll_mean_7,roll_std_7,roll_mean_14,roll_std_14,pct_change_1,vol_ma_7,target_close
2019-01-25,94.37381165083698,95.05510109408964,93.3946526649034,94.50982630425531,614743,97.18328919984194,96.99391172191339,97.3744384009353,97.1539501618655,98.1966764709742,97.1838797742302,0.1902640269360938,97.18316667930256,1.3623898133886752,101.59531317453072,5.408407579661895,0.001952467681389125,590229.7142857143,93.5425260220632
2019-01-26,93.49030027900888,94.41702783005468,92.93864759235481,93.5425260220632,1961380,94.50982630425531,97.18328919984194,96.99391172191339,94.50481271569947,98.87508808388819,96.22900907533688,1.4918639373531577,96.65647379834273,1.597620363166126,100.486498646475,5.129510824345293,-0.027509491781957274,492809.0,93.80654300716454
2019-01-27,93.95974062349194,94.14226717980709,93.26983212242119,93.80654300716454,139080,93.5425260220632,94.50982630425531,97.18328919984194,97.3744384009353,97.1539501618655,95.07854717538682,1.8858344840184684,95.89467921808202,1.634342348703088,99.37642587839494,4.796732452131834,-0.010234917574370339,752324.4285714285,91.72681311512464
2019-01-28,91.98611375895032,92.07369552695567,91.09028931934455,91.72681311512464,206242,93.80654300716454,93.5425260220632,94.50982630425531,96.99391172191339,94.50481271569947,93.952965111161,0.4999970333778432,95.41647819598188,1.6931364130566497,98.35281780913235,4.285202406047529,0.0028224273635615305,740417.1428571428,92.47410850397874
2019-01-29,92.688173608201,92.89635992233362,92.12092197878455,92.47410850397874,929154,91.72681311512464,93.80654300716454,93.5425260220632,97.18328919984194,97.3744384009353,93.02529404811746,1.1322392821816563,95.01962111018547,2.193942080458559,97.13852999540714,3.445834685460267,-0.022170413975079017,629520.0,91.42472201703167
2019-01-30,91.35768263328917,91.65776669306865,91.3334240616137,91.42472201703167,614080,92.47410850397874,91.72681311512464,93.80654300716454,94.50982630425531,96.99391172191339,92.66915487542263,1.0534948605576768,94.31957398204884,2.0969938482940016,96.26469873080467,2.884077715509456,0.008146967756485601,720127.1428571428,90.94746648782561
2019-01-31,90.79472693433574,90.96312810161521,90.54459572234552,90.94746648782561,1177624,91.42472201703167,92.47410850397874,91.72681311512464,93.5425260220632,97.18328919984194,91.87521454537836,0.5402038856978776,93.52397545278,1.9656019270092135,95.56519234670476,2.775919480239093,-0.011347895145179199,770854.5714285715,89.9134837415872
2019-02-01,89.93248510149378,91.05139241468605,89.83794951864066,89.9134837415872,1758069,90.94746648782561,91.42472201703167,92.47410850397874,93.80654300716454,94.50982630425531,91.61543233627867,0.7809844945783516,92.63314363677769,1.346247729123042,94.90815515804012,2.695729066748229,-0.0052202021365419515,806043.2857142857,93.3628467713643
2019-02-02,93.11518697109706,93.67012649965541,92.67511922723413,93.3628467713643,1027281,89.9134837415872,90.94746648782561,91.42472201703167,91.72681311512464,93.5425260220632,90.76189074881482,0.7725212278471593,91.97652327068222,1.3982642611413372,94.31649853451248,2.824371705590993,-0.011369010992481221,969375.5714285715,93.39366677880297
2019-02-03,93.43893950552132,93.65081637130935,93.15979428519024,93.39366677880297,1465431,93.3628467713643,89.9134837415872,90.94746648782561,92.47410850397874,93.80654300716454,91.40793233359237,1.7701830199549664,91.95085480629668,1.3660023062861215,93.92276701218934,2.506305152851721,0.03836313405106884,835932.8571428572,91.49362674991356
2019-02-04,91.47336970600637,91.94299496855737,91.07158491197036,91.49362674991356,267403,93.39366677880297,93.3628467713643,89.9134837415872,91.42472201703167,91.72681311512464,92.22333243058483,2.00044699823889,91.89187248795929,1.2786417987266896,93.65417534197059,2.328581170280601,0.00033010997955251753,1025411.5714285715,93.06705130000216
2019-02-05,93.0019923354616,93.094498737885,92.65674154450491,93.06705130000216,356392,91.49362674991356,93.39366677880297,93.3628467713643,90.94746648782561,92.47410850397874,92.75004676669361,1.0882007683047887,91.858560150072,1.286671169143366,93.43909063012873,2.3824115073873506,-0.02034442049897811,1034148.8571428572,90.87667268228509
2019-02-06,90.65929071928093,91.0797241122159,90.37027454760064,90.87667268228509,120968,93.06705130000216,91.49362674991356,93.39366677880297,89.9134837415872,91.42472201703167,92.65144827623955,1.0159145795126183,91.94326626378962,1.351817380947021,93.13142012291924,2.09601627432005,0.017197094551616887,952325.7142857143,91.3118539189573
2019-02-07,91.38220058581308,91.53871508472955,91.21292523242944,91.3118539189573,1595761,90.87667268228509,93.06705130000216,91.49362674991356,93.3628467713643,90.94746648782561,91.81245024406694,1.1294582495854042,91.864973501683,1.4018016279450072,92.69447447723151,1.8523340493620353,-0.023535489597240722,881881.1428571428,87.85495460572601
2019-02-08,87.78475399359561,87.92983504004013,87.65160643835851,87.85495460572601,1382993,91.3118539189573,90.87667268228509,93.06705130000216,93.39366677880297,89.9134837415872,91.75185930041484,1.1595875016669097,91.9170288489875,1.3684200538511466,92.2750862428826,1.3560295468255668,0.004788701256632111,941615.0,85.60327061494982
2019-02-09,85.45304755372338,86.01533589652924,85.35953361263604,85.60327061494982,1684156,87.85495460572601,91.3118539189573,90.87667268228509,91.49362674991356,93.3628467713643,90.01449373565613,1.882831011392905,91.6229532581502,1.9628351794953962,91.79973826441622,1.6474859741032588,-0.03785816588829116,888032.7142857143,85.99255435635027
2019-02-10,85.6220646095983,86.08138951484975,85.29402808202045,85.99255435635027,876230,85.60327061494982,87.85495460572601,91.3118539189573,93.06705130000216,93.39366677880297,88.25669304654438,2.8754175637326305,90.51444237866242,2.8202868278809263,91.23264859247955,2.255614582320648,-0.025629561825866953,981872.0,87.32441109622346
2019-02-11,87.32080701190358,87.59084493447732,86.86665423658839,87.32441109622346,1058298,85.99255435635027,85.60327061494982,87.85495460572601,90.87667268228509,91.49362674991356,86.48359319234203,1.2034781063314277,89.4571406040263,2.9455173736413,90.67450654599281,2.5208927356499795,0.004547533506651602,897700.4285714285,87.6768075659922
2019-02-12,87.9098856092918,87.97888298450424,86.82406509496373,87.6768075659922,1490179,87.32441109622346,85.99255435635027,85.60327061494982,91.3118539189573,93.06705130000216,86.30674535584119,0.9025619796950625,88.86153836778487,2.8860151522727646,90.36004925892846,2.650763684040792,0.01548804719015573,1010685.4285714285,87.52674876600325
2019-02-13,87.74485569286365,88.00218120089984,86.72978005166121,87.52674876600325,1921868,87.6768075659922,87.32441109622346,85.99255435635027,87.85495460572601,90.87667268228509,86.99792433952199,0.8883256273877831,88.0915035486406,2.218898880289318,90.0173849062151,2.666484301366269,0.004035486358796581,1172655.0,87.0534565371804
2019-02-14,86.99376882352134,87.15105060220965,86.73380200216953,87.0534565371804,936624,87.52674876600325,87.6768075659922,87.32441109622346,85.60327061494982,91.3118539189573,87.50932247607297,0.17684336194050213,87.61294298917176,1.848409805014699,89.73895824542737,2.7113603149306353,-0.0017114993594630201,1429926.4285714286,84.56766076834197
2019-02-15,84.49126927049505,84.86982516012344,84.33487090809402,84.56766076834197,1757057,87.0534565371804,87.52674876600325,87.6768075659922,85.99255435635027,87.85495460572601,87.4190042897253,0.3253433269747485,87.00460050606078,0.8698880991079867,89.46081467752414,2.7767926334293747,-0.005407401000215084,1335764.0,83.40890255592039
2019-02-16,83.46755247528893,84.32307038149357,83.16521753906916,83.40890255592039,693453,84.56766076834197,87.0534565371804,87.52674876600325,87.32441109622346,85.60327061494982,86.38262202384188,1.5895171130538024,86.5349871007202,1.1699036831398213,89.07897017943519,3.062606708786751,-0.028554819851142277,1389201.7142857143,82.69360517979247
2019-02-17,82.56976504280424,83.17284524530048,82.52828375960368,82.69360517979247,954082,83.40890255592039,84.56766076834197,87.0534565371804,87.6768075659922,85.99255435635027,85.01000662048092,1.8621078970506733,86.22150594943027,1.6547136566400347,88.36797416404634,3.1458780309250787,-0.01370214337127973,1247672.7142857143,84.51125477081717
2019-02-18,84.5495119890173,84.69166285931469,84.48700396920297,84.51125477081717,1641773,82.69360517979247,83.40890255592039,84.56766076834197,87.52674876600325,87.32441109622346,83.55672283468495,0.9457321044325852,85.75022749563631,2.1317991249251667,87.6036840498313,3.130717015695734,-0.008575791722572501,1258794.4285714286,85.14511906349978
2019-02-19,85.24296105827268,85.4243111673221,84.97033738401602,85.14511906349978,1774262,84.51125477081717,82.69360517979247,83.40890255592039,87.0534565371804,87.6768075659922,83.53792083551002,0.9156674048418615,85.34834802057826,2.0491402535115353,87.10494319418157,3.017476376572231,0.02198053388859722,1342148.0,82.24448047706883
2019-02-20,82.39584320543646,82.88908405443078,82.14945953143076,82.24448047706883,846470,85.14511906349978,84.51125477081717,82.69360517979247,84.56766076834197,87.52674876600325,84.1166596713698,1.2725011001503608,84.98667823450792,1.7747205219714917,86.53909089157425,2.5142465126342546,0.007500353584875219,1382731.2857142857,82.82897668388763
2019-02-21,82.81653319438931,83.39704832731665,82.23964098492148,82.82897668388763,253329,82.24448047706883,85.14511906349978,84.51125477081717,83.40890255592039,87.0534565371804,83.9669514371286,1.5250002103514442,84.23206847894585,1.631943454915408,85.92250573405882,2.425588637083479,-0.0340669978307,1229103.0,82.24283838203571
2019-02-22,82.21771232105802,82.5345705905569,81.87266550100387,82.24283838203571,1249164,82.82897668388763,82.24448047706883,85.14511906349978,82.69360517979247,84.56766076834197,83.40619207481875,1.5340499528761753,83.6285713570469,1.1134339688157135,85.31658593155383,1.9975012833300356,0.007106813775567211,1131489.4285714286,81.18559861707047
2019-02-23,81.07867930424868,81.30272861009469,80.72484207602805,81.18559861707047,1514076,82.24283838203571,82.82897668388763,82.24448047706883,84.51125477081717,83.40890255592039,82.4387651809974,0.33793407176618695,83.29645387328887,1.1331860697445513,84.91572048700452,2.0119843420985104,-0.007076488510643797,1058933.2857142857,82.23421039063872
2019-02-24,82.13221361113573,82.55646715039147,81.73545065920726,82.23421039063872,877110,81.18559861707047,82.24283838203571,82.82897668388763,85.14511906349978,82.69360517979247,82.08580456099793,0.8328670862369228,82.97883902488172,1.3809160531423204,84.600172487156,2.2304216457234003,-0.012855098216019045,1176165.142857143,83.99786574577507
2019-02-25,83.96933013044078,84.72652059364793,83.93599916635348,83.99786574577507,1672762,82.23421039063872,81.18559861707047,82.24283838203571,82.24448047706883,84.51125477081717,81.88754912991497,0.6079222832085044,82.91321119785975,1.4073935276336054,84.33171934674803,2.2756615177268245,0.012916228880866631,1165169.142857143,85.6283990830242
2019-02-26,85.67558446336469,86.04260671281725,85.49975699218463,85.6283990830242,1895209,83.99786574577507,82.23421039063872,81.18559861707047,82.82897668388763,85.14511906349978,82.47255825116143,1.4212033203452874,82.83986990856803,1.3209604374587849,84.09410896457314,2.1065299952195855,0.02144673544937592,1169596.142857143,84.25371326725521
2019-02-27,84.36917261297124,84.60352772363679,83.83008501741273,84.25371326725521,1462392,85.6283990830242,83.99786574577507,82.23421039063872,82.24283838203571,82.24448047706883,83.95349173981266,1.697529383894061,82.90890991135724,1.4661727104137272,83.94779407293258,1.8995079586287804,0.019411604363663848,1186874.2857142857,83.78453091258291
2019-02-28,83.6835899551505,83.87015410826557,83.53289079572124,83.78453091258291,1080812,84.25371326725521,85.6283990830242,83.99786574577507,81.18559861707047,82.82897668388763,84.6266593653515,0.876912957501843,83.19594316709814,1.5104241934055458,83.714005823022,1.6034858403077692,-0.01605408755144566,1274863.142857143,84.3920888970225
2019-03-01,84.5810455566333,85.08944087578793,84.16522365409419,84.3920888970225,832943,83.78453091258291,84.25371326725521,85.6283990830242,82.23421039063872,82.24283838203571,84.55554775428745,0.9582747521789574,83.3324509140546,1.5149047298774174,83.48051113555076,1.286466085826411,-0.005568684589414286,1393075.0,86.10647107745483
2019-03-02,86.07145283268744,86.27682442626856,85.78939503355086,86.10647107745483,1661128,84.3920888970225,83.78453091258291,84.25371326725521,83.99786574577507,81.18559861707047,84.14344435895354,0.3184353941039326,83.63948670190987,1.4745224313586107,83.46797028759936,1.2758650983894704,0.007251433860428147,1333614.857142857,85.33639905113446
2019-03-03,85.33366393919871,85.47185064204511,84.87704710330576,85.33639905113446,1432833,86.10647107745483,84.3920888970225,83.78453091258291,85.6283990830242,82.23421039063872,84.76103029568675,1.2041344812968708,84.34246848196479,1.2682310448100842,83.66065375342325,1.4570843729824237,0.020314489223323573,1354622.2857142857,85.07114462672219
2019-03-04,84.97579539748685,85.21272870473085,84.24541118050276,85.07114462672219,1411414,85.33639905113446,86.10647107745483,84.3920888970225,84.25371326725521,83.99786574577507,85.27831967520393,0.8586655201985134,84.78563829060703,0.8961779343192889,83.8494247442334,1.4929137707930156,-0.008943253819189367,1434011.2857142857,83.2594139154709
2019-03-05,82.95665268057998,83.298290591168,82.58486889535456,83.2594139154709,115588,85.07114462672219,85.33639905113446,86.10647107745483,83.78453091258291,85.6283990830242,85.50467158510382,0.5377842961294558,84.93896384502804,0.8281683148034248,83.88941687679804,1.5192730840044755,-0.003108338614725592,1396675.857142857,81.33993245305594
2019-03-06,81.44779474229409,81.6633594085201,81.25074226658253,81.33993245305594,817116,83.2594139154709,85.07114462672219,85.33639905113446,84.3920888970225,84.25371326725521,84.55565253110917,1.130383071760152,84.60053739252044,0.9711690822622298,83.75472365193885,1.482529107023062,-0.02129665375023282,1142444.2857142857,82.7221652854981
2019-03-07,82.81359526946544,83.44068892562603,82.39464370171417,82.7221652854981,557301,81.33993245305594,83.2594139154709,85.07114462672219,86.10647107745483,83.78453091258291,83.22349699841634,1.865865372937532,84.18428299049197,1.57889200733669,83.69011307879505,1.5705104978933297,-0.023054227409812444,1050262.0,85.04770948372189
2019-03-08,85.01182008720056,85.18446331377146,84.76926417926728,85.04770948372189,866719,82.7221652854981,81.33993245305594,83.2594139154709,85.33639905113446,84.3920888970225,82.44050388467497,0.9902535683724699,84.032516472337,1.672032433508386,83.6824836931958,1.5752678416085941,0.016993287193100226,975474.7142857143,84.97628220230081
2019-03-09,84.98482113543857,85.73053450143159,84.61408412223595,84.97628220230081,345456,85.04770948372189,82.7221652854981,81.33993245305594,85.07114462672219,86.10647107745483,83.03660240742532,1.8737811118213321,84.1261765561512,1.7133823174690566,83.88283162903052,1.5563370889601382,0.02811270945577493,980299.8571428572,86.75107776875576
2019-03-10,86.81821519355427,86.82620317726062,86.21791275933144,86.75107776875576,1865078,84.97628220230081,85.04770948372189,82.7221652854981,83.2594139154709,85.33639905113446,84.24871899050693,1.3225165877373282,83.96472100255775,1.5401683751515027,84.15359474226126,1.3695197837399524,-0.0008398495603781919,792346.7142857143,87.43324283055595
2019-03-11,87.22831515354738,87.53172069187754,86.59498625202568,87.43324283055595,1212949,86.75107776875576,84.97628220230081,85.04770948372189,81.33993245305594,85.07114462672219,85.5916898182595,1.004694370915929,84.16681796221795,1.8179243124492266,84.47622812641248,1.4138922619826235,0.020885775659492234,854096.0,86.36419394718797
2019-03-12,86.29565713513605,86.66332615906069,86.28955203454505,86.36419394718797,630992,87.43324283055595,86.75107776875576,84.97628220230081,82.7221652854981,83.2594139154709,86.38686760053751,1.2683259309714152,84.50426056276561,2.1940732659628375,84.72161220389684,1.6091159978021983,0.007863476504794242,825743.8571428572,87.04289821987129
2019-03-13,87.14660086937324,87.69969006014264,86.78333133246626,87.04289821987129,1188712,86.36419394718797,87.43324283055595,86.75107776875576,85.04770948372189,81.33993245305594,86.84950484883323,0.5412783907818033,84.94780056729664,2.2142101619745955,84.77416897990852,1.6524445099573863,-0.012227030003219452,899373.0,89.8158812892816
2019-03-14,89.64689862438095,90.58044556142075,89.51279503426564,89.8158812892816,1740371,87.04289821987129,86.36419394718797,87.43324283055595,84.97628220230081,82.7221652854981,86.94677833253841,0.5409673310964026,85.76250996255598,1.640265319054205,84.97339647652396,1.7501213812864884,0.007858630314993231,952458.1428571428,89.80541648223547
2019-03-15,89.84496112077531,89.9358522350164,89.44218982279388,89.80541648223547,147361,89.8158812892816,87.04289821987129,86.36419394718797,86.75107776875576,85.04770948372189,87.74099115211362,1.8286707422134962,86.77589796309647,1.6401350849286493,85.40420721771672,2.134981721171165,0.031857660143688404,1121468.142857143,92.71573170968536
2019-03-16,92.5270669977258,93.47222574190808,92.2566773279947,92.71573170968536,945279,89.80541648223547,89.8158812892816,87.04289821987129,87.43324283055595,84.97628220230081,88.88806533046278,1.597970158530279,87.45557039145557,1.7840928296731153,85.79087347380337,2.4100593470383704,-0.00011651399391643391,1018702.7142857143,88.03577462507542
2019-03-17,88.09736841229326,88.42025980161849,87.70592320177747,88.03577462507542,242513,92.71573170968536,89.80541648223547,89.8158812892816,86.36419394718797,86.75107776875576,90.77900982706747,1.6772585119786834,88.56120603536763,2.3116855062429873,86.26296351896269,3.04129163249514,0.03240690084685016,1104391.7142857143,89.54858362379356
2019-03-18,89.54379615740658,90.3626079743206,89.44461001772935,89.54858362379356,1529626,88.03577462507542,92.71573170968536,89.80541648223547,87.04289821987129,87.43324283055595,90.18564093899874,2.363033549611286,88.74473415769901,2.1919198244983193,86.45577605995847,3.063517038180714,-0.050476407814630364,872596.7142857143,89.758457162336
2019-03-19,89.54099955247177,90.10634096836336,89.01406773240771,89.758457162336,114677,89.54858362379356,88.03577462507542,92.71573170968536,89.8158812892816,86.36419394718797,90.10002998618478,2.388214688086834,89.0469256995901,2.1257940269151203,86.77559313117786,3.140591190748709,0.017184025530085467,917836.2857142857,89.27684021420374
2019-03-20,89.43281658806235,89.68011625088175,88.46417817634243,89.27684021420374,1962826,89.758457162336,89.54858362379356,88.03577462507542,89.80541648223547,87.04289821987129,89.114271803735,0.93988235903633,89.53182044461126,1.7690566431526447,87.23981050595394,3.060166688686459,0.002343683507314287,844077.0,89.49451349513141
2019-03-21,89.39590062145666,89.5992330185729,89.14273384851285,89.49451349513141,1412588,89.27684021420374,89.758457162336,89.54858362379356,92.71573170968536,89.8158812892816,89.52796033344443,0.24146989721452805,89.85095501523017,1.410361738351808,87.80673248889308,2.580718200870746,-0.005365699939128943,954664.7142857143,86.05838346146916
2019-03-22,85.9537899390814,86.16532331704616,85.59638686633558,86.05838346146916,1756455,89.49451349513141,89.27684021420374,89.758457162336,88.03577462507542,89.80541648223547,89.50993695722373,0.24117863414772273,89.80504533035158,1.4169090711168464,88.290471646724,2.1537286930002972,0.0024381830764328427,907838.5714285715,85.73254475552584
2019-03-23,85.7583377170431,86.27311571408012,85.64275273891946,85.73254475552584,1477984,86.05838346146916,89.49451349513141,89.27684021420374,89.54858362379356,92.71573170968536,88.27657905693478,1.9240943815506604,89.26975489881352,2.003227062940759,88.36266264513453,2.051169728886818,-0.03839486801444181,1137709.142857143,86.3988838265932
2019-03-24,86.54774530396146,86.60848445529399,85.97357061133862,86.3988838265932,1746032,85.73254475552584,86.05838346146916,89.49451349513141,89.758457162336,88.03577462507542,87.09514723737549,2.084289218106754,88.27215676250502,1.7198932680032308,88.41668139893633,1.9631991079335074,-0.003786251761157211,1213809.857142857,89.04417883255367
2019-03-25,88.90849930298698,89.91995936486522,88.90585218168754,89.04417883255367,1815979,86.3988838265932,85.73254475552584,86.05838346146916,89.27684021420374,89.54858362379356,86.06327068119606,0.33319641819086065,88.0383152198647,1.862735400247445,88.39152468878186,1.988280492811737,0.007772300157046441,1428598.2857142857,88.17885839846188
2019-03-26,88.18701668658055,88.67962339228343,87.83319604815767,88.17885839846188,171939,89.04417883255367,86.3988838265932,85.73254475552584,89.49451349513141,89.758457162336,87.0585358048909,1.7515951628121917,87.96625739254473,1.8033858743157452,88.5065915460674,1.9751272423233837,0.030617235880844307,1469505.857142857,86.8165577987457
2019-03-27,86.87240035747472,86.95312469042084,86.73483679335176,86.8165577987457,1426452,88.17885839846188,89.04417883255367,86.3988838265932,86.05838346146916,89.27684021420374,87.87397368586959,1.3487447620358917,87.740600426277,1.6324815148514629,88.63621043544411,1.881018256513321,-0.00971787763598797,1477686.142857143,86.00128350790625
2019-03-28,86.09069546565298,86.22413560592481,85.48823728434081,86.00128350790625,1990252,86.8165577987457,88.17885839846188,89.04417883255367,85.73254475552584,89.49451349513141,88.01319834325375,1.1230121584313477,87.38913150978297,1.5066012895833738,88.62004326250658,1.8966735754714632,-0.01544928823596492,1401061.2857142857,87.64287010620643
2019-03-29,87.66606587267218,87.69087032364985,87.19522740180108,87.64287010620643,511742,86.00128350790625,86.8165577987457,88.17885839846188,86.3988838265932,86.05838346146916,86.99889990170463,1.1001793412340504,86.89009865446509,1.2496224037632437,88.34757199240835,1.9836703401333053,-0.009390769589476045,1483584.7142857143,88.27397101834883
2019-03-30,88.22537251110357,88.81198797920112,87.82001448431248,88.27397101834883,1944348,87.64287010620643,86.00128350790625,86.8165577987457,89.04417883255367,85.73254475552584,86.82023713761946,0.8207994840888846,87.11645388942758,1.2169356845135155,88.19310439412054,1.9452422250835761,0.019087931381271295,1305768.5714285714,87.39604947495884
2019-03-31,87.28755730115563,88.24864245015986,87.08694571691241,87.39604947495884,859848,88.27397101834883,87.64287010620643,86.00128350790625,88.17885839846188,86.3988838265932,87.30604154415384,1.1731867882785194,87.47951478411656,1.109620331580219,87.8758357733108,1.4500590272372358,0.0072008243383361314,1372392.0,88.35081556448128
2019-04-01,88.36223188796585,88.42567064067477,87.87379075976808,88.35081556448128,908826,87.39604947495884,88.27397101834883,87.64287010620643,86.8165577987457,89.04417883255367,87.77096353317137,0.45276097845426616,87.62196701959738,1.007033464956831,87.83014111973104,1.4547034540202595,-0.009945418035034348,1245794.2857142857,88.57564925910147
2019-04-02,88.43320114547751,89.38079271024259,88.16189356485042,88.57564925910147,1509277,88.35081556448128,87.39604947495884,88.27397101834883,86.00128350790625,88.17885839846188,88.00694535259633,0.5304447200731898,87.52291512415844,0.868384823661571,87.74458625835159,1.3791215198916726,0.010924590931264078,1116201.0,90.36254719255453
2019-04-03,89.96657618615836,90.70579488332179,89.87830055846167,90.36254719255453,1283750,88.57564925910147,88.35081556448128,87.39604947495884,87.64287010620643,86.8165577987457,88.10750476618053,0.6263098443380537,87.57959953282125,0.929161713254354,87.66009997954913,1.2788440940999433,0.002544783465593392,1307249.2857142857,89.15610470156578
2019-04-04,89.21448765897775,89.25662308804708,88.91280361468371,89.15610470156578,595062,90.36254719255453,88.57564925910147,88.35081556448128,88.27397101834883,86.00128350790625,89.09633733871243,1.1023171472105884,88.08616944622251,1.3257904802416995,87.73765047800275,1.4105624534634307,0.02017369275189873,1286863.2857142857,88.62691351617815
2019-04-05,88.74708294865594,88.93327875362249,87.6646151607586,88.62691351617815,1692023,89.15610470156578,90.36254719255453,88.57564925910147,87.39604947495884,87.64287010620643,89.36476705107391,0.9115404753611601,88.5368581881739,0.9935200102818663,87.7134784213195,1.3807241228210425,-0.013351134164223288,1087550.4285714286,87.98738154937683
2019-04-06,87.6755191927047,88.36743554771392,87.67196254688656,87.98738154937683,222366,88.62691351617815,89.15610470156578,90.36254719255453,88.35081556448128,88.27397101834883,89.38185513676615,0.8895664724392802,88.67743581816983,0.9122365232400056,87.8969448537987,1.3128645616467802,-0.005935557493892407,1256162.0,85.50057608443531
2019-04-07,85.37107724902104,86.04755102811815,85.30359601168452,85.50057608443531,296164,87.98738154937683,88.62691351617815,89.15610470156578,88.57564925910147,87.39604947495884,88.59013325570693,0.5852290511295614,88.63649446545956,0.9393890332418783,88.05800462478805,1.1558334041797798,-0.007216001792554549,1010164.5714285715,86.06006814926334
2019-04-08,86.13999483610887,86.58866562202225,85.94064076119858,86.06006814926334,892644,85.50057608443531,87.98738154937683,88.62691351617815,90.36254719255453,88.35081556448128,87.37162371666342,1.6516248713585047,88.36571255252761,1.476297787374462,87.9938397860625,1.2739242913574658,-0.028263205713719097,929638.2857142857,86.56249379804811
2019-04-09,86.82964670630275,87.08299143464275,86.00361437964114,86.56249379804811,1639152,86.06006814926334,85.50057608443531,87.98738154937683,89.15610470156578,88.57564925910147,86.5160085943585,1.3045925119441548,88.0384629217822,1.7147817592106867,87.78068902297034,1.3329457102121225,0.006543722749604797,927326.5714285715,86.62330531603166
2019-04-10,86.62600714556459,86.68210495532591,86.4406253952914,86.62330531603166,923837,86.56249379804811,86.06006814926334,85.50057608443531,88.62691351617815,90.36254719255453,86.04104601058225,0.5312143531013696,87.75086928448887,1.7773483940063945,87.66523440865505,1.3654111656245296,0.0058380810007419015,945880.1428571428,86.26958919284998
2019-04-11,86.17538242084345,86.51970944181444,85.61085097722561,86.26958919284998,492776,86.62330531603166,86.56249379804811,86.06006814926334,87.98738154937683,89.15610470156578,86.41528908778105,0.30912933628290284,87.21669187355702,1.3788234323206014,87.65143065988977,1.3755898344091095,0.0007025157815512273,894464.0,83.9120927815155
