date,open,high,low,close,volume
2019-02-07,91.38220058581308,91.53871508472955,91.21292523242944,91.3118539189573,1595761
2019-02-08,87.78475399359561,87.92983504004013,87.65160643835851,87.85495460572601,1382993
2019-02-09,85.45304755372338,86.01533589652924,85.35953361263604,85.60327061494982,1684156
2019-02-10,85.6220646095983,86.08138951484975,85.29402808202045,85.99255435635027,876230
2019-02-11,87.32080701190358,87.59084493447732,86.86665423658839,87.32441109622346,1058298
2019-02-12,87.9098856092918,87.97888298450424,86.82406509496373,87.6768075659922,1490179
2019-02-13,87.74485569286365,88.00218120089984,86.72978005166121,87.52674876600325,1921868
2019-02-14,86.99376882352134,87.15105060220965,86.73380200216953,87.0534565371804,936624
2019-02-15,84.49126927049505,84.86982516012344,84.33487090809402,84.56766076834197,1757057
2019-02-16,83.46755247528893,84.32307038149357,83.16521753906916,83.40890255592039,693453
2019-02-17,82.56976504280424,83.17284524530048,82.52828375960368,82.69360517979247,954082
2019-02-18,84.5495119890173,84.69166285931469,84.48700396920297,84.51125477081717,1641773
2019-02-19,85.24296105827268,85.4243111673221,84.97033738401602,85.14511906349978,1774262
2019-02-20,82.39584320543646,82.88908405443078,82.14945953143076,82.24448047706883,846470
2019-02-21,82.81653319438931,83.39704832731665,82.23964098492148,82.82897668388763,253329
2019-02-22,82.21771232105802,82.5345705905569,81.87266550100387,82.24283838203571,1249164
2019-02-23,81.07867930424868,81.30272861009469,80.72484207602805,81.18559861707047,1514076
2019-02-24,82.13221361113573,82.55646715039147,81.73545065920726,82.23421039063872,877110
2019-02-25,83.96933013044078,84.72652059364793,83.93599916635348,83.99786574577507,1672762
2019-02-26,85.67558446336469,86.04260671281725,85.49975699218463,85.6283990830242,1895209
2019-02-27,84.36917261297124,84.60352772363679,83.83008501741273,84.25371326725521,1462392
2019-02-28,83.6835899551505,83.87015410826557,83.53289079572124,83.78453091258291,1080812
2019-03-01,84.5810455566333,85.08944087578793,84.16522365409419,84.3920888970225,832943
2019-03-02,86.07145283268744,86.27682442626856,85.78939503355086,86.10647107745483,1661128
2019-03-03,85.33366393919871,85.47185064204511,84.87704710330576,85.33639905113446,1432833
2019-03-04,84.97579539748685,85.21272870473085,84.24541118050276,85.07114462672219,1411414
2019-03-05,82.95665268057998,83.298290591168,82.58486889535456,83.2594139154709,115588
2019-03-06,81.44779474229409,81.6633594085201,81.25074226658253,81.33993245305594,817116
2019-03-07,82.81359526946544,83.44068892562603,82.39464370171417,82.7221652854981,557301
2019-03-08,85.01182008720056,85.18446331377146,84.76926417926728,85.04770948372189,866719
2019-03-09,84.98482113543857,85.73053450143159,84.61408412223595,84.97628220230081,345456
2019-03-10,86.81821519355427,86.82620317726062,86.21791275933144,86.75107776875576,1865078
2019-03-11,87.22831515354738,87.53172069187754,86.59498625202568,87.43324283055595,1212949
2019-03-12,86.29565713513605,86.66332615906069,86.28955203454505,86.36419394718797,630992
2019-03-13,87.14660086937324,87.69969006014264,86.78333133246626,87.04289821987129,1188712
2019-03-14,89.64689862438095,90.58044556142075,89.51279503426564,89.8158812892816,1740371
2019-03-15,89.84496112077531,89.9358522350164,89.44218982279388,89.80541648223547,147361
2019-03-16,92.5270669977258,93.47222574190808,92.2566773279947,92.71573170968536,945279
2019-03-17,88.09736841229326,88.42025980161849,87.70592320177747,88.03577462507542,242513
2019-03-18,89.54379615740658,90.3626079743206,89.44461001772935,89.54858362379356,1529626
2019-03-19,89.54099955247177,90.10634096836336,89.01406773240771,89.758457162336,114677
2019-03-20,89.43281658806235,89.68011625088175,88.46417817634243,89.27684021420374,1962826
2019-03-21,89.39590062145666,89.5992330185729,89.14273384851285,89.49451349513141,1412588
2019-03-22,85.9537899390814,86.16532331704616,85.59638686633558,86.05838346146916,1756455
2019-03-23,85.7583377170431,86.27311571408012,85.64275273891946,85.73254475552584,1477984
2019-03-24,86.54774530396146,86.60848445529399,85.97357061133862,86.3988838265932,1746032
2019-03-25,88.90849930298698,89.91995936486522,88.90585218168754,89.04417883255367,1815979
2019-03-26,88.18701668658055,88.67962339228343,87.83319604815767,88.17885839846188,171939
2019-03-27,86.87240035747472,86.95312469042084,86.73483679335176,86.8165577987457,1426452
2019-03-28,86.09069546565298,86.22413560592481,85.48823728434081,86.00128350790625,1990252
2019-03-29,87.66606587267218,87.69087032364985,87.19522740180108,87.64287010620643,511742
2019-03-30,88.22537251110357,88.81198797920112,87.82001448431248,88.27397101834883,1944348
2019-03-31,87.28755730115563,88.24864245015986,87.08694571691241,87.39604947495884,859848
2019-04-01,88.36223188796585,88.42567064067477,87.87379075976808,88.35081556448128,908826
2019-04-02,88.43320114547751,89.38079271024259,88.16189356485042,88.57564925910147,1509277
2019-04-03,89.96657618615836,90.70579488332179,89.87830055846167,90.36254719255453,1283750
2019-04-04,89.21448765897775,89.25662308804708,88.91280361468371,89.15610470156578,595062
2019-04-05,88.74708294865594,88.93327875362249,87.6646151607586,88.62691351617815,1692023
2019-04-06,87.6755191927047,88.36743554771392,87.67196254688656,87.98738154937683,222366
2019-04-07,85.37107724902104,86.04755102811815,85.30359601168452,85.50057608443531,296164
2019-04-08,86.13999483610887,86.58866562202225,85.94064076119858,86.06006814926334,892644
2019-04-09,86.82964670630275,87.08299143464275,86.00361437964114,86.56249379804811,1639152
2019-04-10,86.62600714556459,86.68210495532591,86.4406253952914,86.62330531603166,923837
2019-04-11,86.17538242084345,86.51970944181444,85.61085097722561,86.26958919284998,492776
2019-04-12,83.88907194681241,84.20867695527309,83.79848830866575,83.9120927815155,1487781
2019-04-13,83.43075621017478,83.78765448823474,82.8687824272613,83.25904985368801,456440
2019-04-14,82.65977801594967,83.42233840230153,81.98400688988474,82.73994858039798,941618
2019-04-15,81.3741363333637,81.90792662205858,80.84044672552022,81.47180375485608,1061743
2019-04-16,81.19932240557816,81.55459346399554,80.75591661879135,81.25816268306765,1914740
2019-04-17,81.84942516508353,82.11475768489295,81.74560895945865,81.96663687486688,1896929
2019-04-18,85.18454355148634,85.73532191224908,85.02188556971326,85.16887201282225,1533865
2019-04-19,85.72646813885991,85.97181313772988,85.30885862490805,85.51805911617564,1655343
2019-04-20,86.05297377151722,86.2468525898593,85.7161202964194,86.01129107341755,634820
2019-04-21,85.90233908605558,86.73828013533213,85.54202487135075,85.93486803341007,310126
2019-04-22,82.71297018037966,83.22987426539912,82.68491455548619,82.74919089997705,1089516
2019-04-23,82.56091789020103,82.87211632202671,81.72708261712944,82.75496058083205,1135340
2019-04-24,83.01425593716675,83.13913417741846,82.3067171783743,82.90443536101249,1364927
2019-04-25,87.1330832933616,87.67024657552011,86.90985955641031,87.1432577737471,1477260
2019-04-26,86.83722851764608,87.02967835493637,86.81297316909522,86.86074344685365,203021
2019-04-27,87.85742766621769,87.96789678825496,87.30324952932055,87.43862625738109,889703
2019-04-28,87.46956695572305,87.55453013995817,86.9293986611856,87.43038683220458,100209
2019-04-29,85.36541259517503,85.78474316462857,84.15428805461826,85.46178670472966,322071
2019-04-30,87.4341599328768,87.94887056951359,87.42689837623948,87.49011304431079,1809475
2019-05-01,89.02218784811734,89.75902766304962,88.82207576388878,88.86909585040294,1132345
2019-05-02,90.35577959786295,90.57424247214522,90.13552171926516,90.34043025142884,906409
2019-05-03,88.57393227051239,89.03713264651098,87.80943890482894,88.76543632897393,1353790
2019-05-04,91.4718361798331,91.69649451533732,90.94061503833616,91.34588450968958,1258496
2019-05-05,88.78462472151988,89.0327923425545,88.44200655173302,88.87369537240448,1538876
2019-05-06,90.22976456094844,90.29265344392994,89.81666150630222,89.97693417489738,461732
2019-05-07,94.21517144099907,94.56360418348214,93.46947289262872,94.0627829508264,1479404
2019-05-08,92.21110135791922,93.15392518208745,91.90349015631264,92.27301496787959,1378720
2019-05-09,91.4640009599391,92.06688698546817,90.95402922007881,91.28858769821743,1010294
2019-05-10,91.53492444192537,91.5681884734398,91.02401633945686,91.52560866657177,1416327
2019-05-11,90.77896894786599,90.96574356482834,90.47019190160175,90.66299642288028,316194
2019-05-12,88.01109293158653,88.0503609087858,87.26778247254188,87.94714662934857,456930
2019-05-13,88.00881197360415,88.13723801967849,87.77149400553256,88.12068426495915,488550
2019-05-14,86.23666383939836,87.06717706441614,86.070062084232,86.31999066267328,283011
2019-05-15,87.32849479294312,87.98124831900273,86.8285463497662,87.19378551901139,773954
2019-05-16,85.6134406347204,85.67415317216762,85.32268426869832,85.65645413654136,1600174
2019-05-17,88.3527751147858,88.60212361937816,87.06536209430973,88.40630271713482,107399
2019-05-18,86.95967346630495,87.49876382047037,86.73217687939649,87.08443793577857,1662818
2019-05-19,86.63225150418774,87.07457951843773,86.04898045797687,86.57724044695524,1799676
2019-05-20,88.32262684557455,88.53171825487631,87.16208258511881,88.05021819182639,1042621
2019-05-21,85.82303501532965,86.07571686020783,84.60764098015595,85.96068380426894,198662
2019-05-22,86.4075929982026,86.773430120741,86.05279613586976,86.40445399480781,1444337
2019-05-23,88.93432453583587,89.88024220465121,88.68925881394699,88.74633044772192,762858
2019-05-24,85.97984828415903,86.0327264977083,85.88283877726907,85.99012084344507,872592
2019-05-25,86.41864235130792,86.67911706457879,85.76026106808794,86.36004208026785,1016283
2019-05-26,86.72375936729446,87.04991861310583,86.44740340504781,86.86218209744602,473221
2019-05-27,88.34074686667886,88.5483671395411,87.57056046317611,88.28402785312949,1134023
2019-05-28,86.15426222467009,86.48336445768224,85.55431173927671,86.17845392979997,1985632
2019-05-29,84.10689612301394,84.40638978909284,83.9682114172981,83.98271969413202,896060
2019-05-30,85.06616673985297,85.1132361333231,84.22851105348012,84.91492654083662,493545
2019-05-31,85.80406692276378,86.18874467115543,85.37403499251309,85.47206389914152,400763
2019-06-01,86.02762912428273,86.38979842968797,85.84605113343196,85.95289739828392,1155608
2019-06-02,86.64479809466229,86.80474751135161,86.33114448092488,86.60247594315852,1852030
2019-06-03,85.50881287976118,86.75167843820941,85.46441290251033,85.48388779102461,1448754
2019-06-04,85.88791183805743,86.09448376132005,85.62019615139843,85.93343502707293,726946
2019-06-05,86.53440076832094,86.98374960436281,86.18628291988851,86.49048731946478,1007555
2019-06-06,85.27695092038078,86.01061354343561,84.35812218509017,85.31475406836698,1664458
2019-06-07,88.63400220994473,89.18239258687906,88.47191608970228,88.61161081224536,1728128
2019-06-08,89.68593898770683,89.7350009953546,89.08788350148565,89.50903366445044,1766984
2019-06-09,87.32200826035604,88.03502268360235,87.21456568290905,87.45404759246776,147850
2019-06-10,88.81476555798085,88.95384258609444,88.30750424904915,88.66316769196006,1677586
2019-06-11,87.17561500214133,87.43997653148428,86.35904359886612,87.00372412819543,379916
2019-06-12,88.42153047602957,88.63878738605818,88.29631761371978,88.43719294968378,448249
2019-06-13,90.27645363129406,90.77258824841525,90.0211624875474,90.56470136419436,534895
2019-06-14,89.06253222038501,89.45340417799919,88.85264936238003,89.14380756976634,1086275
2019-06-15,91.10949322556826,91.63536021407435,90.60594686023806,90.93258462602128,104576
2019-06-16,91.73827809034186,92.5450013688293,91.66592090726385,91.74142501327576,1830643
2019-06-17,93.17832660747644,93.50014114954134,92.87937940477998,93.31820624519831,1510124
2019-06-18,96.91105856860437,97.06113526405835,96.10410348247362,96.98449157724878,534848
2019-06-19,96.68936900251839,96.73608141094063,96.15421265906456,96.56760400975514,1714340
2019-06-20,95.25793939111966,95.45606015317526,95.1629564623757,95.17988233608378,1396868
2019-06-21,93.52416466195596,94.00010467699995,93.21913272228996,93.55769556684886,1572077
2019-06-22,92.0481414779568,92.37891139524001,91.29733465274866,92.09881761986016,910586
2019-06-23,91.95802850374355,92.61805859573698,91.73720945935601,92.0120982376864,1561846
2019-06-24,92.56939108097546,93.05732877992035,92.08103770575502,92.69764896420094,1427885
2019-06-25,93.4939809278343,93.96248722209974,92.88429020324715,93.26798667042455,114439
2019-06-26,94.83485342275334,95.23768443267521,94.37838908469034,94.88072642314307,1528931
2019-06-27,95.13573891104508,95.8334573757101,94.63342761817634,94.96236253796387,1717382
2019-06-28,98.04540475109523,98.2912056332676,97.28130208860621,97.82217707875935,1367699
2019-06-29,97.50995939508907,97.98547278620762,96.94479462442115,97.36415984229969,1699826
2019-06-30,102.80293645552749,103.13474944279234,102.6737560084323,102.86953732833372,863445
2019-07-01,104.29050436405626,104.80070504177802,104.10684530497672,104.22738476685507,1448483
2019-07-02,102.51359862153534,102.78496259516761,102.2181443961054,102.51731932459528,216189
2019-07-03,100.2690858871247,100.95926131973329,99.5315893683423,100.40519042324338,1258866
2019-07-04,101.48893444270526,101.65679167221593,101.0847976314633,101.43958013867739,1081598
2019-07-05,100.86913367777655,101.44203001385125,100.34609389573845,101.04784281901827,905896
2019-07-06,102.74539551888932,103.42894774280433,102.22146805091613,102.562678150592,1059540
2019-07-07,103.52795671542725,104.2200958202172,103.115844632928,103.60015835378829,223980
2019-07-08,103.54268820026351,104.00536750625207,103.0197424339164,103.51145470735177,327021
2019-07-09,101.87751386892288,102.33237347035444,101.09919953714284,101.83424126073696,788630
2019-07-10,98.81614756939102,99.75886976996642,98.57755111959682,98.85453846691448,1190875
2019-07-11,98.12074537035785,98.32173913954308,97.9939264275417,98.03447104561779,841165
2019-07-12,99.71683594323083,100.14332615052157,99.59563425359934,99.78792041566906,131541
2019-07-13,100.40731925944145,101.55279198139269,99.7992964246227,100.27626360322655,1484265
2019-07-14,97.66988060189782,98.16970719274798,97.41257031542868,97.86747204499234,575759
2019-07-15,98.28460547414123,99.03895959971946,98.17219602888152,98.26597725480745,847358
2019-07-16,99.37378791291667,100.3079065048352,98.98741627941857,99.08560797487895,229188
2019-07-17,97.26171431335102,97.75499335502948,97.01362036336877,97.40787453559282,308150
2019-07-18,97.66706729387707,98.6870030142754,97.04562631518245,97.76645838205877,576186
2019-07-19,98.01458519033447,98.19704867799533,97.87723220410564,97.93908769140491,1964773
2019-07-20,95.80890758401613,96.01840007762756,95.55843218044137,95.78310623267066,1958777
2019-07-21,96.5796328952459,96.66905382208697,96.04966287150908,96.52886400749132,319073
2019-07-22,97.74785693083102,97.95578854941219,96.9703733557469,97.676184032605,580620
2019-07-23,99.97002760957331,100.081139224682,99.54222024569788,99.8749384581573,644444
2019-07-24,102.23335504990246,102.8870687636707,101.76851287782517,102.06346533287835,841196
2019-07-25,99.41032491939524,99.88367532357177,99.06244898156741,99.34925215376848,1592273
2019-07-26,97.52638812313808,97.89193834546892,97.46364966763488,97.5616943814887,768795
2019-07-27,98.73050811482463,99.11193341298117,97.93716625949847,98.63100318652488,825010
2019-07-28,99.99369509983775,100.4087648343866,99.46818440416976,99.70954056754628,801696
2019-07-29,100.78236081971563,101.25622728595587,100.30098937499467,100.80241552273843,1222207
2019-07-30,108.78289263653957,109.18793087139693,108.76181981560919,108.94214360372277,924341
2019-07-31,110.4423872451362,111.09592657444031,109.92390674309657,110.25928835501543,693775
2019-08-01,112.83939038525976,113.52453677568965,112.50508659194713,112.85976967091455,1038972
2019-08-02,114.72773281061014,116.06236477070087,114.49274969474038,115.10285350732214,585825
2019-08-03,116.83051061570042,117.7203143455214,116.47393026699845,116.68219208733208,409799
2019-08-04,115.92520889421804,116.44509907818664,115.87809780394075,116.01837075014456,527557
2019-08-05,117.8475832731501,118.91363521209684,117.82525523263459,117.86358913953352,1915599
2019-08-06,116.18331828847897,117.14567819558752,114.73873686559364,116.1254912200349,819542
2019-08-07,115.67919086496035,115.98252954522785,114.96137145582267,115.6461450345652,1200362
2019-08-08,114.71965803963842,115.14142684746238,114.18353419483265,114.5977057138005,168304
2019-08-09,114.77937688805876,115.26872856451533,114.7152156994828,114.85440317883524,465750
2019-08-10,120.46121102640913,121.09371715261234,119.76241795943206,120.3685683109314,1326162
2019-08-11,115.98069311372478,116.46530945216016,115.68030614774894,116.02586430511609,1793802
2019-08-12,117.83035733015599,118.63781114806113,117.68449894135661,117.6999204279383,1575771
2019-08-13,114.13781779549956,114.53456250520301,113.85947881575264,114.03255990127653,584103
2019-08-14,112.87051086199754,113.1894691922084,112.82484495579965,113.02910856591278,155107
2019-08-15,115.77539257947497,116.34724969878287,113.7548026364599,115.58710428730028,622058
2019-08-16,115.71215990886739,116.29560997458422,115.59031451889864,115.80526098883026,1393767
2019-08-17,113.54127792278075,114.2506945599,113.12684738409304,113.40382265790035,1805096
2019-08-18,111.92173196999761,112.3578624216285,110.96932360956745,111.86010477395878,450041
2019-08-19,113.77177433398117,113.79397093374737,113.44796299706539,113.45893678560242,1221153
2019-08-20,111.84325623982899,112.11453874019644,111.17836853787483,111.88075855525759,839663
2019-08-21,112.37468702174979,113.57244379357516,112.34666068820607,112.43359943884782,504062
2019-08-22,112.60038412890837,113.20657373792339,112.01141594879144,112.60366420707899,360933
2019-08-23,111.16186439559006,112.27530834783273,110.89874014084357,111.21244044090207,1777044
2019-08-24,116.29386717683663,117.03841282733664,115.98551769268568,116.15449190907135,382068
2019-08-25,117.42174392718333,117.81863645036665,116.85938792774681,117.70712082931074,1521913
2019-08-26,112.92398424563433,113.67246920593648,112.47743663070695,113.1027458078567,769242
2019-08-27,113.41149560573663,114.30619362022847,113.39221106045694,113.59343871433373,1884210
2019-08-28,112.32702287390383,112.43076276253277,111.40158005079233,112.16713295687559,1104059
2019-08-29,114.45724165582784,114.99399778247592,113.76387685335938,114.16430517517159,1149671
2019-08-30,112.41884497791744,112.44348772621048,112.1271904839304,112.43646082862044,466349
2019-08-31,112.21764852734701,113.8559077828458,111.93945815940818,112.24607289051704,1844919
2019-09-01,113.46544700845381,114.41208881238676,113.4526070870647,113.45352551114149,1128719
2019-09-02,115.70567596451663,116.3181804655823,115.26483251408644,115.50437292737561,1686987
2019-09-03,112.67532622717846,112.92976734838821,111.77147906514,112.83227927891922,1635460
2019-09-04,112.18731467928026,112.62031292586997,111.98735341637058,112.14721605256977,821975
2019-09-05,111.31625102255249,111.5618743109355,111.07660125478586,111.15365584996269,588409
2019-09-06,109.85906370623363,110.26178297305827,109.18039512555598,109.77655112158892,931710
2019-09-07,113.82251658630933,113.95284131470386,113.2961600440321,113.79015780320529,151999
2019-09-08,114.95676582073075,116.02465753106269,114.72827188916689,114.78440909441336,1966161
2019-09-09,111.53906571186779,112.33097912029487,110.9234071298322,111.99318108743469,1429064
2019-09-10,114.25256972112291,114.42289657574052,113.99025923231717,114.13651423204011,1903713
2019-09-11,119.03966465987646,119.53707356098361,118.89924753719129,119.1565707830275,1710520
2019-09-12,121.38143321473831,122.35960608901702,121.13449164407895,121.71565824681204,301587
2019-09-13,118.23412455474111,118.45145060462185,117.82764142571659,118.14353163400857,1933451
2019-09-14,117.31632763934122,117.4031941738061,116.90242677339894,117.07509583062098,363356
2019-09-15,120.12677008789163,120.68085066094183,119.22746646336806,120.1515420643721,1793249
2019-09-16,118.70348947428607,119.12620492389199,117.77489244054655,118.5340673306823,240073
2019-09-17,119.95207566638068,120.66383207115778,119.26455027506813,119.66268135721339,1227360
2019-09-18,121.8438011547625,122.71884398258442,121.16502137428841,121.60395296171902,985155
2019-09-19,119.73581732275062,119.87836906127512,118.6835405274343,119.44199636671254,443288
2019-09-20,119.50436912975249,119.53185677619616,118.97228363696067,119.37148583781698,655656
2019-09-21,111.9584877629617,112.4648840501264,111.56971408791745,111.94582104200015,1874755
2019-09-22,109.47775963808027,110.38496300349948,109.2674517276227,109.74146274527855,1209736
2019-09-23,109.21372430253098,109.61754669960109,108.6706980904389,109.25404928733985,781214
2019-09-24,106.49037053485303,107.6601514395707,106.35749813897002,106.62523758770895,372859
2019-09-25,110.58888465000123,111.07454849733956,109.57788934893962,110.22993035317545,1623493
2019-09-26,107.15772012881254,107.38858464474421,107.02229245807032,107.1859988735524,683072
2019-09-27,106.33021981862416,106.4532682977155,105.76338537589024,106.31057285824194,491337
2019-09-28,106.7411175298278,107.08615260846877,106.22803844506743,106.65289126506013,1510364
2019-09-29,109.84501543616283,109.96346551104033,109.82949333148458,109.83783163891728,1175373
2019-09-30,107.06403643825762,107.5313501282452,106.27199811297824,106.79250830977657,1458293
2019-10-01,109.26942722409348,109.8535820974417,108.91671222643254,109.37157743841935,1687644
2019-10-02,109.49157240995974,109.88636363378745,109.44901260827281,109.45961992283311,662193
2019-10-03,107.27667168027689,107.88830169537806,106.03209300714694,107.39627954814374,1039077
2019-10-04,108.2437483504655,109.19354630660418,107.82017442060862,108.45849984245339,1788913
2019-10-05,108.85652479233708,109.59401296085177,108.84333528193245,108.95650912914431,753939
2019-10-06,107.71500638538423,107.79332360485144,107.06739616611118,107.72099084609796,1706223
2019-10-07,107.86671527887975,107.97917863105016,107.27599911283292,107.9362211686603,428206
2019-10-08,107.06060380143754,107.4688130903191,105.36010465974208,107.17191592599819,1746255
2019-10-09,107.25325195882019,107.9430575517353,107.1035887019365,107.47997841477985,1454183
2019-10-10,108.96454240575208,108.99449131209731,108.80569189269313,108.97812744027948,199596
2019-10-11,112.30382268736521,113.76921346727269,111.35447825391884,112.55787487874673,1920278
2019-10-12,109.99673211408167,110.47876839832297,109.33392350109358,109.87146941572851,981450
2019-10-13,114.7430800137596,115.63893272257755,113.14837727724316,114.72889268140892,1951579
2019-10-14,110.160832711876,111.23211241130304,109.99250111317215,110.40220806774607,1146072
2019-10-15,110.0825469460762,110.31541504128967,109.68021781691326,110.1336284224712,774502
2019-10-16,111.3782320547782,111.62204337833569,111.0158853485714,111.5040347657756,911536
2019-10-17,112.2534499909571,112.60577647412852,111.02707591244882,112.19973304865964,108625
2019-10-18,111.10050925740772,111.26051558530108,110.7831813205667,110.87757042431386,1449919
2019-10-19,110.1725151151774,111.26689788103488,110.0262035030135,110.48327791683622,1531445
2019-10-20,109.4838099491249,110.84568379983426,109.24605976482354,109.46492296778517,509142
2019-10-21,108.22113029284311,108.93827036464614,108.15909748886203,108.24713116643174,393362
2019-10-22,110.27920861256668,110.46559342250849,110.02269816337979,110.16826805232168,1848408
2019-10-23,111.05981833595287,111.73007636064578,110.94098016491908,111.02431332207387,454060
2019-10-24,109.43846564756196,110.15111372856867,108.74681116961588,109.56204659600606,1271758
2019-10-25,111.56465924994002,112.55365636474258,111.29345404692447,111.61807753033142,1693430
2019-10-26,112.23941907798422,112.90484755970324,111.14543731106212,112.3735975118464,1181781
2019-10-27,114.4684185305187,115.12852957531514,113.11234811168309,114.28396299051101,1257660
2019-10-28,115.80535394266161,116.46388950827503,115.37366044420341,115.80165205647523,129717
2019-10-29,114.2908664099382,114.48433391771967,113.67694515501908,113.96586016218694,1853920
2019-10-30,112.75353327220944,113.29261401896208,112.72117562118171,112.7637937874594,993724
2019-10-31,114.40880096054686,114.6545530708964,113.61054300939077,114.53050223474798,1042639
2019-11-01,115.74337253895008,116.60174552453348,115.33369254029589,116.00677422462668,1832100
2019-11-02,115.71406395373774,116.66651557692225,115.56204648391058,116.02788568007047,1091993
2019-11-03,116.09375206145998,116.98783169328547,115.16738546793987,116.37027155626436,1449282
2019-11-04,119.50174948590173,119.81962784338455,119.01248628779585,119.4538855113213,1610902
2019-11-05,118.20988966102213,118.42364923174561,117.73448845396953,118.11975394916456,120169
2019-11-06,119.20757702366815,120.54321458404968,118.35684895291915,119.49098407315788,1077362
2019-11-07,119.2400544481985,119.24024145989506,118.83045062519342,119.08018245957577,908036
2019-11-08,118.5480768492761,119.33509057404203,118.09967565146087,118.63403807407236,451814
2019-11-09,121.36944358376577,121.64220557729516,120.18143886190731,121.34272518759654,476749
2019-11-10,123.73506655091157,125.0256524034256,123.02955415723416,123.43655610785474,1499458
2019-11-11,125.7054982875826,126.3433025262475,125.03199419502569,125.53661902429985,1542476
2019-11-12,128.8828948349904,129.16785496539703,128.68483687100954,128.93482926485058,752428
2019-11-13,128.89388531709,129.33516579781676,128.7342164581719,129.0664198019245,202537
2019-11-14,130.4947857505823,130.95263610802482,129.63325003403827,130.9173507079141,1919201
2019-11-15,130.04513286752376,130.82497668999545,129.47655236716145,130.18556794247868,735589
2019-11-16,131.06946631502103,131.84642801926265,130.65816620263416,131.11098855651133,370151
2019-11-17,130.6548975877264,132.36652528816595,130.47230249276635,130.84865425668264,1001347
2019-11-18,131.1555939879941,131.31006571949675,131.05178074299457,131.18142170132117,1380280
2019-11-19,132.84721058852347,133.4477253408883,132.70978970837402,132.83189801630414,1265995
2019-11-20,130.71019878103644,131.76696635759035,130.15750828307543,130.75430011082702,1452507
2019-11-21,136.2909932876944,136.59997780849332,136.28138547735566,136.4240072228661,936014
2019-11-22,133.82063229879816,134.55924011911264,133.7448791272398,133.78678664887454,1878727
2019-11-23,130.74205122608126,131.05267325534766,130.49784155021317,130.6554383021717,853158
2019-11-24,133.57844334439062,133.79889013057243,133.5220030153094,133.797281993666,892214
2019-11-25,136.30203236658693,136.70362698536144,135.4714793268673,136.0141721671644,691058
